


23/04/2022 17:17:59;;;Streamwriter was initialised.


23/04/2022 17:27:08;;;Streamwriter was initialised.


17/10/2022 12:28:55;;;Streamwriter was initialised.


17/10/2022 13:01:05;;;Streamwriter was initialised.


17/10/2022 13:05:25;;;Streamwriter was initialised.


17/10/2022 13:18:16;;;Streamwriter was initialised.


17/10/2022 13:35:44;;;Streamwriter was initialised.


17/10/2022 15:49:31;;;Streamwriter was initialised.


17/10/2022 15:50:42;;;Streamwriter was initialised.


17/10/2022 15:54:00;;;Streamwriter was initialised.


17/10/2022 16:06:59;;;Streamwriter was initialised.


17/10/2022 16:25:06;;;Streamwriter was initialised.


17/10/2022 16:25:21;;;Streamwriter was initialised.


19/10/2022 15:51:14;;;Streamwriter was initialised.


19/10/2022 16:05:03;;;Streamwriter was initialised.


19/10/2022 16:39:08;;;Streamwriter was initialised.


23/10/2022 11:19:29;;;Streamwriter was initialised.


24/10/2022 09:27:46;;;Streamwriter was initialised.


24/10/2022 09:54:14;;;Streamwriter was initialised.


24/10/2022 09:55:28;;;Streamwriter was initialised.


24/10/2022 10:07:22;;;Streamwriter was initialised.


24/10/2022 10:13:43;;;Streamwriter was initialised.


24/10/2022 10:38:31;;;Streamwriter was initialised.


24/10/2022 11:12:53;;;Streamwriter was initialised.


24/10/2022 11:20:25;;;Streamwriter was initialised.


24/10/2022 12:37:49;;;Streamwriter was initialised.


24/10/2022 12:38:10;;;Streamwriter was initialised.


24/10/2022 12:38:39;;;Streamwriter was initialised.


24/10/2022 12:44:11;;;Streamwriter was initialised.


24/10/2022 13:07:16;;;Streamwriter was initialised.


24/10/2022 13:14:37;;;Streamwriter was initialised.


24/10/2022 13:19:13;;;Streamwriter was initialised.


24/10/2022 13:25:15;;;Streamwriter was initialised.


24/10/2022 13:25:29;;;Streamwriter was initialised.


24/10/2022 13:25:47;;;Streamwriter was initialised.


24/10/2022 13:26:15;;;Streamwriter was initialised.


24/10/2022 13:26:42;;;Streamwriter was initialised.


24/10/2022 13:27:14;;;Streamwriter was initialised.


24/10/2022 13:28:23;;;Streamwriter was initialised.


24/10/2022 13:28:44;;;Streamwriter was initialised.


24/10/2022 13:28:52;;;Streamwriter was initialised.


24/10/2022 13:29:28;;;Streamwriter was initialised.


24/10/2022 13:30:03;;;Streamwriter was initialised.


24/10/2022 13:30:40;;;Streamwriter was initialised.


24/10/2022 13:31:30;;;Streamwriter was initialised.


24/10/2022 13:35:00;;;Streamwriter was initialised.


24/10/2022 13:47:35;;;Streamwriter was initialised.


24/10/2022 13:48:33;;;Streamwriter was initialised.


24/10/2022 13:49:58;;;Streamwriter was initialised.


24/10/2022 13:52:19;;;Streamwriter was initialised.


24/10/2022 15:07:47;;;Streamwriter was initialised.


24/10/2022 15:13:42;;;Streamwriter was initialised.


24/10/2022 15:40:01;;;Streamwriter was initialised.


24/10/2022 16:56:20;;;Streamwriter was initialised.


24/10/2022 17:06:49;;;Streamwriter was initialised.


03/11/2022 16:14:40;;;Streamwriter was initialised.


03/11/2022 16:27:40;;;Streamwriter was initialised.


03/11/2022 17:32:57;;;Streamwriter was initialised.


03/11/2022 17:34:15;;;Streamwriter was initialised.


03/11/2022 17:40:40;;;Streamwriter was initialised.


04/11/2022 08:55:26;;;Streamwriter was initialised.


07/11/2022 08:52:29;;;Streamwriter was initialised.


07/11/2022 12:27:53;;;Streamwriter was initialised.


07/11/2022 15:20:33;;;Streamwriter was initialised.


07/11/2022 15:21:45;;;Streamwriter was initialised.


07/11/2022 15:25:54;;;Streamwriter was initialised.


07/11/2022 15:36:05;;;Streamwriter was initialised.


10/11/2022 07:52:37;;;Streamwriter was initialised.


10/11/2022 08:49:24;;;Streamwriter was initialised.


10/11/2022 08:49:45;;;Streamwriter was initialised.


10/11/2022 08:50:38;;;Streamwriter was initialised.


10/11/2022 08:51:40;;;Streamwriter was initialised.


10/11/2022 08:53:23;;;Streamwriter was initialised.


10/11/2022 09:00:05;;;Streamwriter was initialised.


10/11/2022 09:00:32;;;Streamwriter was initialised.


10/11/2022 09:04:10;;;Streamwriter was initialised.


10/11/2022 09:05:27;;;Streamwriter was initialised.


10/11/2022 10:42:58;;;Streamwriter was initialised.


10/11/2022 10:50:35;;;Streamwriter was initialised.


10/11/2022 10:55:04;;;Streamwriter was initialised.


10/11/2022 11:16:40;;;Streamwriter was initialised.


10/11/2022 11:36:58;;;Streamwriter was initialised.


10/11/2022 12:16:30;;;Streamwriter was initialised.


10/11/2022 12:17:11;;;Streamwriter was initialised.


10/11/2022 13:16:31;;;Streamwriter was initialised.


10/11/2022 13:36:38;;;Streamwriter was initialised.


10/11/2022 13:38:34;;;Streamwriter was initialised.


10/11/2022 13:39:00;;;Streamwriter was initialised.


10/11/2022 13:39:09;;;Streamwriter was initialised.


10/11/2022 13:59:25;;;Streamwriter was initialised.


10/11/2022 15:15:27;;;Streamwriter was initialised.


10/11/2022 15:43:47;;;Streamwriter was initialised.


10/11/2022 15:43:53;;;Streamwriter was initialised.


14/11/2022 15:56:32;;;Streamwriter was initialised.


14/11/2022 16:34:20;;;Streamwriter was initialised.


14/11/2022 17:41:21;;;Streamwriter was initialised.


15/11/2022 17:29:06;;;Streamwriter was initialised.


16/11/2022 09:33:22;;;Streamwriter was initialised.


16/11/2022 15:22:39;;;Streamwriter was initialised.


16/11/2022 16:20:11;;;Streamwriter was initialised.


22/11/2022 09:02:04;;;Streamwriter was initialised.


22/11/2022 10:01:45;;;Streamwriter was initialised.


22/11/2022 10:19:53;;;Streamwriter was initialised.


22/11/2022 10:23:40;;;Streamwriter was initialised.


22/11/2022 12:12:50;;;Streamwriter was initialised.


22/11/2022 14:06:49;;;Streamwriter was initialised.


22/11/2022 14:23:01;;;Streamwriter was initialised.


23. 11. 2022 21:59:54;;;Streamwriter was initialised.


23. 11. 2022 22:02:14;;;Streamwriter was initialised.


23. 11. 2022 22:19:17;;;Streamwriter was initialised.


23. 11. 2022 22:19:44;;;Streamwriter was initialised.


23. 11. 2022 22:19:56;;;Streamwriter was initialised.


23. 11. 2022 22:28:13;;;Streamwriter was initialised.


23. 11. 2022 22:29:43;;;Streamwriter was initialised.


23. 11. 2022 22:30:10;;;Streamwriter was initialised.


23. 11. 2022 22:31:59;;;Streamwriter was initialised.


23. 11. 2022 22:35:16;;;Streamwriter was initialised.


23. 11. 2022 22:35:33;;;Streamwriter was initialised.


23. 11. 2022 23:01:19;;;Streamwriter was initialised.


23. 11. 2022 23:01:36;;;Streamwriter was initialised.


23. 11. 2022 23:04:57;;;Streamwriter was initialised.


23. 11. 2022 23:09:09;;;Streamwriter was initialised.


23. 11. 2022 23:10:21;;;Streamwriter was initialised.


23. 11. 2022 23:11:07;;;Streamwriter was initialised.


23. 11. 2022 23:12:30;;;Streamwriter was initialised.


23. 11. 2022 23:13:25;;;Streamwriter was initialised.


24. 11. 2022 04:00:29;;;Streamwriter was initialised.


24. 11. 2022 04:00:46;;;Streamwriter was initialised.


24. 11. 2022 04:02:47;;;Streamwriter was initialised.


24. 11. 2022 04:03:25;;;Streamwriter was initialised.


24. 11. 2022 04:03:50;;;Streamwriter was initialised.


24. 11. 2022 04:04:13;;;Streamwriter was initialised.


24. 11. 2022 04:07:16;;;Streamwriter was initialised.


24. 11. 2022 04:07:46;;;Streamwriter was initialised.


24. 11. 2022 04:07:57;;;Streamwriter was initialised.


24. 11. 2022 04:08:16;;;Streamwriter was initialised.


24. 11. 2022 04:09:51;;;Streamwriter was initialised.


24. 11. 2022 04:26:51;;;Streamwriter was initialised.


24. 11. 2022 04:47:03;;;Streamwriter was initialised.


24. 11. 2022 04:48:09;;;Streamwriter was initialised.


24. 11. 2022 04:49:14;;;Streamwriter was initialised.


24. 11. 2022 04:51:41;;;Streamwriter was initialised.


24. 11. 2022 04:52:04;;;Streamwriter was initialised.


24. 11. 2022 04:52:16;;;Streamwriter was initialised.


24. 11. 2022 04:52:51;;;Streamwriter was initialised.


24. 11. 2022 04:53:06;;;Streamwriter was initialised.


24. 11. 2022 05:01:12;;;Streamwriter was initialised.


24. 11. 2022 05:01:32;;;Streamwriter was initialised.


24. 11. 2022 05:03:11;;;Streamwriter was initialised.


24. 11. 2022 05:03:28;;;Streamwriter was initialised.


24. 11. 2022 05:10:23;;;Streamwriter was initialised.


24. 11. 2022 05:10:59;;;Streamwriter was initialised.


24. 11. 2022 05:12:43;;;Streamwriter was initialised.


24. 11. 2022 05:13:51;;;Streamwriter was initialised.


24. 11. 2022 05:14:16;;;Streamwriter was initialised.


24. 11. 2022 05:18:55;;;Streamwriter was initialised.


24. 11. 2022 05:19:50;;;Streamwriter was initialised.


24. 11. 2022 05:20:11;;;Streamwriter was initialised.


24. 11. 2022 05:21:31;;;Streamwriter was initialised.


24. 11. 2022 05:21:49;;;Streamwriter was initialised.


24. 11. 2022 05:33:09;;;Streamwriter was initialised.


24. 11. 2022 05:33:28;;;Streamwriter was initialised.


24. 11. 2022 05:34:25;;;Streamwriter was initialised.


24. 11. 2022 05:36:51;;;Streamwriter was initialised.


24. 11. 2022 05:39:29;;;Streamwriter was initialised.


24. 11. 2022 05:40:01;;;Streamwriter was initialised.


24. 11. 2022 05:41:32;;;Streamwriter was initialised.


24. 11. 2022 05:45:14;;;Streamwriter was initialised.


24. 11. 2022 05:55:43;;;Streamwriter was initialised.


24. 11. 2022 06:07:28;;;Streamwriter was initialised.


24. 11. 2022 06:09:00;;;Streamwriter was initialised.


24. 11. 2022 06:09:34;;;Streamwriter was initialised.


24. 11. 2022 06:11:13;;;Streamwriter was initialised.


24. 11. 2022 06:12:44;;;Streamwriter was initialised.


24. 11. 2022 06:13:00;;;Streamwriter was initialised.


24. 11. 2022 06:15:56;;;Streamwriter was initialised.


24. 11. 2022 06:16:42;;;Streamwriter was initialised.


24. 11. 2022 06:17:16;;;Streamwriter was initialised.


24. 11. 2022 06:20:05;;;Streamwriter was initialised.


24. 11. 2022 06:21:07;;;Streamwriter was initialised.


24. 11. 2022 06:21:42;;;Streamwriter was initialised.


24. 11. 2022 17:59:21;;;Streamwriter was initialised.


24. 11. 2022 19:21:55;;;Streamwriter was initialised.


24. 11. 2022 19:22:10;;;Streamwriter was initialised.


24. 11. 2022 19:40:20;;;Streamwriter was initialised.


24. 11. 2022 19:47:33;;;Streamwriter was initialised.


24. 11. 2022 19:47:56;;;Streamwriter was initialised.


24. 11. 2022 19:51:36;;;Streamwriter was initialised.


24. 11. 2022 19:52:33;;;Streamwriter was initialised.


24. 11. 2022 19:53:13;;;Streamwriter was initialised.


24. 11. 2022 19:53:28;;;Streamwriter was initialised.


24. 11. 2022 19:54:12;;;Streamwriter was initialised.


24. 11. 2022 19:55:24;;;Streamwriter was initialised.


24. 11. 2022 19:57:02;;;Streamwriter was initialised.


24. 11. 2022 19:59:11;;;Streamwriter was initialised.


24. 11. 2022 20:01:07;;;Streamwriter was initialised.


24. 11. 2022 20:08:03;;;Streamwriter was initialised.


24. 11. 2022 20:08:41;;;Streamwriter was initialised.


24. 11. 2022 20:10:33;;;Streamwriter was initialised.


24. 11. 2022 20:12:30;;;Streamwriter was initialised.


24. 11. 2022 20:13:46;;;Streamwriter was initialised.


24. 11. 2022 20:14:12;;;Streamwriter was initialised.


24. 11. 2022 20:17:23;;;Streamwriter was initialised.


24. 11. 2022 20:18:18;;;Streamwriter was initialised.


24. 11. 2022 20:32:20;;;Streamwriter was initialised.


24. 11. 2022 20:33:20;;;Streamwriter was initialised.


24. 11. 2022 20:33:41;;;Streamwriter was initialised.


24. 11. 2022 20:33:51;;;Streamwriter was initialised.


24. 11. 2022 20:34:08;;;Streamwriter was initialised.


24. 11. 2022 20:34:54;;;Streamwriter was initialised.


24. 11. 2022 20:35:19;;;Streamwriter was initialised.


24. 11. 2022 20:35:56;;;Streamwriter was initialised.


24. 11. 2022 20:37:18;;;Streamwriter was initialised.


24. 11. 2022 20:40:09;;;Streamwriter was initialised.


24. 11. 2022 20:42:41;;;Streamwriter was initialised.


24. 11. 2022 20:43:08;;;Streamwriter was initialised.


24. 11. 2022 20:45:06;;;Streamwriter was initialised.


24. 11. 2022 20:45:31;;;Streamwriter was initialised.


25. 11. 2022 11:15:32;;;Streamwriter was initialised.


25. 11. 2022 11:16:04;;;Streamwriter was initialised.


25. 11. 2022 11:16:37;;;Streamwriter was initialised.


25. 11. 2022 11:25:35;;;Streamwriter was initialised.


25. 11. 2022 11:42:33;;;Streamwriter was initialised.


25. 11. 2022 11:42:51;;;Streamwriter was initialised.


25. 11. 2022 11:49:10;;;Streamwriter was initialised.


25. 11. 2022 11:49:50;;;Streamwriter was initialised.


25. 11. 2022 11:50:49;;;Streamwriter was initialised.


25. 11. 2022 11:54:42;;;Streamwriter was initialised.


25. 11. 2022 11:56:07;;;Streamwriter was initialised.


25. 11. 2022 12:03:30;;;Streamwriter was initialised.


25. 11. 2022 12:05:01;;;Streamwriter was initialised.


25. 11. 2022 12:05:26;;;Streamwriter was initialised.


25. 11. 2022 12:06:15;;;Streamwriter was initialised.


25. 11. 2022 12:08:22;;;Streamwriter was initialised.


25. 11. 2022 12:10:56;;;Streamwriter was initialised.


25. 11. 2022 12:11:10;;;Streamwriter was initialised.


25. 11. 2022 12:11:56;;;Streamwriter was initialised.


25. 11. 2022 12:12:07;;;Streamwriter was initialised.


25. 11. 2022 12:13:49;;;Streamwriter was initialised.


25. 11. 2022 12:16:11;;;Streamwriter was initialised.


25. 11. 2022 12:16:46;;;Streamwriter was initialised.


25. 11. 2022 12:18:25;;;Streamwriter was initialised.


25. 11. 2022 12:20:04;;;Streamwriter was initialised.


25. 11. 2022 12:21:18;;;Streamwriter was initialised.


25. 11. 2022 14:10:03;;;Streamwriter was initialised.


25. 11. 2022 14:10:17;;;Streamwriter was initialised.


25. 11. 2022 14:18:34;;;Streamwriter was initialised.


25. 11. 2022 14:18:53;;;Streamwriter was initialised.


25. 11. 2022 14:19:46;;;Streamwriter was initialised.


25. 11. 2022 14:20:05;;;Streamwriter was initialised.


25. 11. 2022 14:23:21;;;Streamwriter was initialised.


25. 11. 2022 14:26:12;;;Streamwriter was initialised.


25. 11. 2022 14:28:49;;;Streamwriter was initialised.


25. 11. 2022 14:30:45;;;Streamwriter was initialised.


25. 11. 2022 14:32:04;;;Streamwriter was initialised.


25. 11. 2022 14:37:47;;;Streamwriter was initialised.


25. 11. 2022 19:26:02;;;Streamwriter was initialised.


25. 11. 2022 19:28:04;;;Streamwriter was initialised.


25. 11. 2022 19:28:21;;;Streamwriter was initialised.


25. 11. 2022 19:48:14;;;Streamwriter was initialised.


25. 11. 2022 19:52:43;;;Streamwriter was initialised.


25. 11. 2022 19:53:04;;;Streamwriter was initialised.


25. 11. 2022 19:53:16;;;Streamwriter was initialised.


25. 11. 2022 19:58:33;;;Streamwriter was initialised.


19/12/2022 09:54:13;;;Streamwriter was initialised.


19/12/2022 10:00:08;;;Streamwriter was initialised.


19/12/2022 10:00:42;;;Streamwriter was initialised.


19/12/2022 10:01:24;;;Streamwriter was initialised.


19/12/2022 10:06:46;;;Streamwriter was initialised.


19/12/2022 10:17:46;;;Streamwriter was initialised.


19/12/2022 10:18:59;;;Streamwriter was initialised.


19/12/2022 10:19:15;;;Streamwriter was initialised.


19/12/2022 10:24:51;;;Streamwriter was initialised.


19/12/2022 10:43:40;;;Streamwriter was initialised.


19/12/2022 10:55:31;;;Streamwriter was initialised.


19/12/2022 10:58:48;;;Streamwriter was initialised.


19/12/2022 11:17:18;;;Streamwriter was initialised.


19/12/2022 11:47:10;;;Streamwriter was initialised.


19/12/2022 12:03:29;;;Streamwriter was initialised.


19/12/2022 12:05:01;;;Streamwriter was initialised.


19/12/2022 12:14:11;;;Streamwriter was initialised.


19/12/2022 12:19:45;;;Streamwriter was initialised.


19/12/2022 12:23:30;;;Streamwriter was initialised.


19/12/2022 12:27:18;;;Streamwriter was initialised.


19/12/2022 14:30:00;;;Streamwriter was initialised.


19/12/2022 14:32:13;;;Streamwriter was initialised.


19/12/2022 14:35:04;;;Streamwriter was initialised.


19/12/2022 14:35:56;;;Streamwriter was initialised.


19/12/2022 14:38:18;;;Streamwriter was initialised.


19/12/2022 14:39:48;;;Streamwriter was initialised.


19/12/2022 14:43:40;;;Streamwriter was initialised.


19/12/2022 14:44:05;;;Streamwriter was initialised.


19/12/2022 14:44:17;;;Streamwriter was initialised.


19/12/2022 15:21:49;;;Streamwriter was initialised.


19/12/2022 15:25:54;;;Streamwriter was initialised.


19/12/2022 15:26:44;;;Streamwriter was initialised.


19/12/2022 15:31:17;;;Streamwriter was initialised.


19/12/2022 15:36:33;;;Streamwriter was initialised.


19/12/2022 15:40:00;;;Streamwriter was initialised.


19/12/2022 15:55:12;;;Streamwriter was initialised.


19/12/2022 15:56:12;;;Streamwriter was initialised.


19/12/2022 16:00:45;;;Streamwriter was initialised.


19/12/2022 16:44:57;;;Streamwriter was initialised.


19/12/2022 17:01:23;;;Streamwriter was initialised.


19/12/2022 17:06:58;;;Streamwriter was initialised.


19/12/2022 17:14:22;;;Streamwriter was initialised.


19/12/2022 17:14:35;;;Streamwriter was initialised.


19/12/2022 17:14:49;;;Streamwriter was initialised.


19/12/2022 17:15:00;;;Streamwriter was initialised.


19/12/2022 17:16:47;;;Streamwriter was initialised.


19/12/2022 17:17:39;;;Streamwriter was initialised.


20/12/2022 06:08:29;;;Streamwriter was initialised.


21/12/2022 08:38:10;;;Streamwriter was initialised.


22/12/2022 06:52:58;;;Streamwriter was initialised.


27/12/2022 08:44:38;;;Streamwriter was initialised.


28/12/2022 09:51:55;;;Streamwriter was initialised.


29/12/2022 05:50:03;;;Streamwriter was initialised.


03/01/2023 05:48:41;;;Streamwriter was initialised.


05/01/2023 12:34:02;;;Streamwriter was initialised.


06/01/2023 09:39:55;;;Streamwriter was initialised.


09/01/2023 05:37:21;;;Streamwriter was initialised.


11/01/2023 00:10:07;;;Streamwriter was initialised.


13/01/2023 07:14:25;;;Streamwriter was initialised.


19/01/2023 14:33:09;;;Streamwriter was initialised.


23/01/2023 08:31:46;;;Streamwriter was initialised.


24/01/2023 08:52:27;;;Streamwriter was initialised.


25/01/2023 10:09:35;;;Streamwriter was initialised.


01/02/2023 10:52:40;;;Streamwriter was initialised.


06/02/2023 06:45:08;;;Streamwriter was initialised.


09/02/2023 07:56:55;;;Streamwriter was initialised.


15/02/2023 17:36:39;;;Streamwriter was initialised.


21/02/2023 14:27:31;;;Streamwriter was initialised.


27/02/2023 12:15:25;;;Streamwriter was initialised.


02/03/2023 06:31:37;;;Streamwriter was initialised.


06/03/2023 12:22:48;;;Streamwriter was initialised.


06/03/2023 13:42:11;;;Streamwriter was initialised.


06/03/2023 13:50:15;;;Streamwriter was initialised.


06/03/2023 13:56:43;;;Streamwriter was initialised.


06/03/2023 13:57:16;;;Streamwriter was initialised.


06/03/2023 13:57:39;;;Streamwriter was initialised.


06/03/2023 14:13:56;;;Streamwriter was initialised.


06/03/2023 14:25:28;;;Streamwriter was initialised.


06/03/2023 15:32:11;;;Streamwriter was initialised.


06/03/2023 15:33:32;;;Streamwriter was initialised.


10/03/2023 10:59:08;;;Streamwriter was initialised.


10/03/2023 14:31:07;;;Streamwriter was initialised.


10/03/2023 14:36:53;;;Streamwriter was initialised.


10/03/2023 14:37:41;;;Streamwriter was initialised.


10/03/2023 14:49:52;;;Streamwriter was initialised.


10/03/2023 15:12:37;;;Streamwriter was initialised.


10/03/2023 15:18:16;;;Streamwriter was initialised.


10/03/2023 15:19:23;;;Streamwriter was initialised.


10/03/2023 15:49:00;;;Streamwriter was initialised.


10/03/2023 16:11:07;;;Streamwriter was initialised.


10/03/2023 16:30:15;;;Streamwriter was initialised.


10/03/2023 16:35:41;;;Streamwriter was initialised.


10/03/2023 16:39:29;;;Streamwriter was initialised.


10/03/2023 16:55:42;;;Streamwriter was initialised.


10/03/2023 16:56:13;;;Streamwriter was initialised.


10/03/2023 17:19:17;;;Streamwriter was initialised.


10/03/2023 17:22:39;;;Streamwriter was initialised.


10/03/2023 17:25:50;;;Streamwriter was initialised.


10/03/2023 17:31:34;;;Streamwriter was initialised.


13/03/2023 06:48:15;;;Streamwriter was initialised.


15/03/2023 04:37:27;;;Streamwriter was initialised.


31/03/2023 14:50:41;;;Streamwriter was initialised.


31/03/2023 14:50:47;;;Streamwriter was initialised.


31/03/2023 14:50:55;;;Streamwriter was initialised.


31/03/2023 14:51:33;;;Streamwriter was initialised.


07/04/2023 06:46:10;;;Streamwriter was initialised.


07/04/2023 12:01:12;;;Streamwriter was initialised.


07/04/2023 12:12:20;;;Streamwriter was initialised.


07/04/2023 12:38:36;;;Streamwriter was initialised.


07/04/2023 12:41:26;;;Streamwriter was initialised.


07/04/2023 12:41:41;;;Streamwriter was initialised.


07/04/2023 13:10:36;;;Streamwriter was initialised.


07/04/2023 15:15:57;;;Streamwriter was initialised.


07/04/2023 15:25:32;;;Streamwriter was initialised.


07/04/2023 15:25:42;;;Streamwriter was initialised.


07/04/2023 15:34:13;;;Streamwriter was initialised.


07/04/2023 15:44:53;;;Streamwriter was initialised.


07/04/2023 15:45:49;;;Streamwriter was initialised.


07/04/2023 15:46:05;;;Streamwriter was initialised.


12/04/2023 18:09:41;;;Streamwriter was initialised.


04/05/2023 07:00:10;;;Streamwriter was initialised.


09/05/2023 21:11:32;;;Streamwriter was initialised.


18/05/2023 09:39:27;;;Streamwriter was initialised.


18/05/2023 09:44:25;;;Streamwriter was initialised.


18/05/2023 12:06:47;;;Streamwriter was initialised.


18/05/2023 12:55:12;;;Streamwriter was initialised.


18/05/2023 12:56:00;;;Streamwriter was initialised.


18/05/2023 12:57:20;;;Streamwriter was initialised.


18/05/2023 13:37:58;;;Streamwriter was initialised.


18/05/2023 13:43:21;;;Streamwriter was initialised.


18/05/2023 15:06:52;;;Streamwriter was initialised.


18/05/2023 15:29:27;;;Streamwriter was initialised.


18/05/2023 15:54:28;;;Streamwriter was initialised.


18/05/2023 16:26:57;;;Streamwriter was initialised.


16. 11. 2023 21:42:36;;;Streamwriter was initialised.


16. 11. 2023 21:50:20;;;Streamwriter was initialised.


16. 11. 2023 21:51:24;;;Streamwriter was initialised.


16. 11. 2023 21:51:55;;;Streamwriter was initialised.


16. 11. 2023 21:55:13;;;Streamwriter was initialised.


16. 11. 2023 22:21:33;;;Streamwriter was initialised.


16. 11. 2023 22:21:53;;;Streamwriter was initialised.


16. 11. 2023 22:22:08;;;Streamwriter was initialised.


